"areacd","category","value"
"E07000212","Aged 65+",12116
"E07000213","Aged 0 to 15",16196
"E07000213","Aged 16 to 64",59044
"E07000213","Aged 65+",14117
"E07000214","Aged 0 to 15",17168
"E07000214","Aged 16 to 64",53630
"E07000214","Aged 65+",9233
"E07000215","Aged 0 to 15",15007
"E07000215","Aged 16 to 64",47743
"E07000215","Aged 65+",12877
"E07000216","Aged 0 to 15",22124
"E07000216","Aged 16 to 64",71550
"E07000216","Aged 65+",20451
"E07000217","Aged 0 to 15",18601
"E07000217","Aged 16 to 64",56579
"E07000217","Aged 65+",12309
"E07000223","Aged 0 to 15",10641
"E07000223","Aged 16 to 64",33989
"E07000223","Aged 65+",13065
"E07000224","Aged 0 to 15",22436
"E07000224","Aged 16 to 64",73837
"E07000224","Aged 65+",35991
"E07000225","Aged 0 to 15",18244
"E07000225","Aged 16 to 64",59755
"E07000225","Aged 65+",23722
"E07000226","Aged 0 to 15",19647
"E07000226","Aged 16 to 64",58453
"E07000226","Aged 65+",12583
"E07000227","Aged 0 to 15",23247
"E07000227","Aged 16 to 64",70748
"E07000227","Aged 65+",18859
"E07000228","Aged 0 to 15",25016
"E07000228","Aged 16 to 64",79878
"E07000228","Aged 65+",19987
"E07000229","Aged 0 to 15",16888
"E07000229","Aged 16 to 64",53679
"E07000229","Aged 65+",24813
"E06000022","Aged 0 to 15",29696
"E06000022","Aged 16 to 64",103102
"E06000022","Aged 65+",30182
"E06000023","Aged 0 to 15",77597
"E06000023","Aged 16 to 64",250323
"E06000023","Aged 65+",63076
"E06000024","Aged 0 to 15",34795
"E06000024","Aged 16 to 64",111644
"E06000024","Aged 65+",34899
"E06000025","Aged 0 to 15",47881
"E06000025","Aged 16 to 64",152307
"E06000025","Aged 65+",30662
"E06000026","Aged 0 to 15",50668
"E06000026","Aged 16 to 64",160134
"E06000026","Aged 65+",38723
"E06000027","Aged 0 to 15",22019
"E06000027","Aged 16 to 64",72012
"E06000027","Aged 65+",29642
"E06000030","Aged 0 to 15",36913
"E06000030","Aged 16 to 64",111768
"E06000030","Aged 65+",23091
"E06000052","Aged 0 to 15",91662
"E06000052","Aged 16 to 64",289296
"E06000052","Aged 65+",94467
"E06000053","Aged 0 to 15",373
"E06000053","Aged 16 to 64",1252
"E06000053","Aged 65+",352
"E06000054","Aged 0 to 15",83413
"E06000054","Aged 16 to 64",260866
"E06000054","Aged 65+",66423
"E06000058","Aged 0 to 15",58700
"E06000058","Aged 16 to 64",201793
"E06000058","Aged 65+",77245
"E06000059","Aged 0 to 15",61524
"E06000059","Aged 16 to 64",195947
"E06000059","Aged 65+",72803
"E07000040","Aged 0 to 15",20310
"E07000040","Aged 16 to 64",68135
"E07000040","Aged 65+",33226
"E07000041","Aged 0 to 15",19257
"E07000041","Aged 16 to 64",66994
"E07000041","Aged 65+",17241
"E07000042","Aged 0 to 15",13491
"E07000042","Aged 16 to 64",40457
"E07000042","Aged 65+",12058
"E07000043","Aged 0 to 15",16329
"E07000043","Aged 16 to 64",52000
"E07000043","Aged 65+",17189
"E07000044","Aged 0 to 15",15050
"E07000044","Aged 16 to 64",47729
"E07000044","Aged 65+",16336
"E07000045","Aged 0 to 15",20931
"E07000045","Aged 16 to 64",67063
"E07000045","Aged 65+",25448
"E07000046","Aged 0 to 15",10745
"E07000046","Aged 16 to 64",33100
"E07000046","Aged 65+",10921
"E07000047","Aged 0 to 15",8959
"E07000047","Aged 16 to 64",28463
"E07000047","Aged 65+",9126
"E07000078","Aged 0 to 15",19771
"E07000078","Aged 16 to 64",68014
"E07000078","Aged 65+",19107
"E07000079","Aged 0 to 15",14969
"E07000079","Aged 16 to 64",49181
"E07000079","Aged 65+",15492
"E07000080","Aged 0 to 15",14859
"E07000080","Aged 16 to 64",47781
"E07000080","Aged 65+",13031
"E07000081","Aged 0 to 15",23285
"E07000081","Aged 16 to 64",65274
"E07000081","Aged 65+",15503
"E07000082","Aged 0 to 15",21352
"E07000082","Aged 16 to 64",65654
"E07000082","Aged 65+",18431
"E07000083","Aged 0 to 15",14495
"E07000083","Aged 16 to 64",45026
"E07000083","Aged 65+",12476
"E06000066","Aged 0 to 15",93951
"E06000066","Aged 16 to 64",290354
"E06000066","Aged 65+",91264
"W06000001","Aged 0 to 15",14377
"W06000001","Aged 16 to 64",42293
"W06000001","Aged 65+",12517
"W06000002","Aged 0 to 15",22835
"W06000002","Aged 16 to 64",71286
"W06000002","Aged 65+",22209
"W06000003","Aged 0 to 15",19945
"W06000003","Aged 16 to 64",63182
"W06000003","Aged 65+",25764
"W06000004","Aged 0 to 15",17450
"W06000004","Aged 16 to 64",52966
"W06000004","Aged 65+",19156
"W06000005","Aged 0 to 15",30527
"W06000005","Aged 16 to 64",92812
"W06000005","Aged 65+",21200
"W06000006","Aged 0 to 15",26434
"W06000006","Aged 16 to 64",78466
"W06000006","Aged 65+",20398
"W06000008","Aged 0 to 15",12656
"W06000008","Aged 16 to 64",44125
"W06000008","Aged 65+",13156
"W06000009","Aged 0 to 15",23681
"W06000009","Aged 16 to 64",69212
"W06000009","Aged 65+",20193
"W06000010","Aged 0 to 15",33180
"W06000010","Aged 16 to 64",102878
"W06000010","Aged 65+",33904
"W06000011","Aged 0 to 15",45571
"W06000011","Aged 16 to 64",141813
"W06000011","Aged 65+",40855
"W06000012","Aged 0 to 15",28891
"W06000012","Aged 16 to 64",84793
"W06000012","Aged 65+",24913
"W06000013","Aged 0 to 15",27347
"W06000013","Aged 16 to 64",81294
"W06000013","Aged 65+",21422
"W06000014","Aged 0 to 15",25491
"W06000014","Aged 16 to 64",72094
"W06000014","Aged 65+",19265
"W06000015","Aged 0 to 15",64886
"W06000015","Aged 16 to 64",187908
"W06000015","Aged 65+",46291
"W06000016","Aged 0 to 15",50678
"W06000016","Aged 16 to 64",146590
"W06000016","Aged 65+",37879
"W06000018","Aged 0 to 15",38310
"W06000018","Aged 16 to 64",106094
"W06000018","Aged 65+",25155
"W06000019","Aged 0 to 15",15885
"W06000019","Aged 16 to 64",44496
"W06000019","Aged 65+",12389
"W06000020","Aged 0 to 15",20025
"W06000020","Aged 16 to 64",56355
"W06000020","Aged 65+",14548
"W06000021","Aged 0 to 15",16684
"W06000021","Aged 16 to 64",52172
"W06000021","Aged 65+",14344
"W06000022","Aged 0 to 15",30462
"W06000022","Aged 16 to 64",83524
"W06000022","Aged 65+",21475
"W06000023","Aged 0 to 15",23757
"W06000023","Aged 16 to 64",74227
"W06000023","Aged 65+",23416
"W06000024","Aged 0 to 15",13579
"W06000024","Aged 16 to 64",36275
"W06000024","Aged 65+",9492
"S12000005","Aged 0 to 15",10522
"S12000005","Aged 16 to 64",31249
"S12000005","Aged 65+",6819
"S12000006","Aged 0 to 15",29200
"S12000006","Aged 16 to 64",92506
"S12000006","Aged 65+",26424
"S12000008","Aged 0 to 15",25926
"S12000008","Aged 16 to 64",78588
"S12000008","Aged 65+",18736
"S12000010","Aged 0 to 15",17142
"S12000010","Aged 16 to 64",53906
"S12000010","Aged 65+",14852
"S12000011","Aged 0 to 15",18712
"S12000011","Aged 16 to 64",55535
"S12000011","Aged 65+",12413
"S12000013","Aged 0 to 15",6035
"S12000013","Aged 16 to 64",17740
"S12000013","Aged 65+",5345
"S12000014","Aged 0 to 15",28629
"S12000014","Aged 16 to 64",92547
"S12000014","Aged 65+",21104
"S12000017","Aged 0 to 15",43911
"S12000017","Aged 16 to 64",131738
"S12000017","Aged 65+",31731
"S12000018","Aged 0 to 15",18625
"S12000018","Aged 16 to 64",56599
"S12000018","Aged 65+",14096
"S12000019","Aged 0 to 15",16600
"S12000019","Aged 16 to 64",51544
"S12000019","Aged 65+",10916
"S12000020","Aged 0 to 15",18302
"S12000020","Aged 16 to 64",56477
"S12000020","Aged 65+",13071
"S12000021","Aged 0 to 15",29538
"S12000021","Aged 16 to 64",87467
"S12000021","Aged 65+",20545
"S12000023","Aged 0 to 15",4220
"S12000023","Aged 16 to 64",12400
"S12000023","Aged 65+",3130
"S12000026","Aged 0 to 15",20075
"S12000026","Aged 16 to 64",65572
"S12000026","Aged 65+",19803
"S12000027","Aged 0 to 15",5240
"S12000027","Aged 16 to 64",14533
"S12000027","Aged 65+",3017
"S12000028","Aged 0 to 15",21748
"S12000028","Aged 16 to 64",71393
"S12000028","Aged 65+",20409
"S12000029","Aged 0 to 15",63926
"S12000029","Aged 16 to 64",198943
"S12000029","Aged 65+",42351
"S12000030","Aged 0 to 15",16035
"S12000030","Aged 16 to 64",53458
"S12000030","Aged 65+",12487
"S12000033","Aged 0 to 15",39469
"S12000033","Aged 16 to 64",148322
"S12000033","Aged 65+",31709
"S12000034","Aged 0 to 15",50696
"S12000034","Aged 16 to 64",145649
"S12000034","Aged 65+",29215
"S12000035","Aged 0 to 15",18114
"S12000035","Aged 16 to 64",57558
"S12000035","Aged 65+",16238
"S12000036","Aged 0 to 15",76803
"S12000036","Aged 16 to 64",293597
"S12000036","Aged 65+",69720
"S12000038","Aged 0 to 15",35734
"S12000038","Aged 16 to 64",114548
"S12000038","Aged 65+",25178
"S12000039","Aged 0 to 15",20662
"S12000039","Aged 16 to 64",61393
"S12000039","Aged 65+",14725
"S12000040","Aged 0 to 15",32738
"S12000040","Aged 16 to 64",98188
"S12000040","Aged 65+",16324
"S12000041","Aged 0 to 15",22199
"S12000041","Aged 16 to 64",70625
"S12000041","Aged 65+",18726
"S12000042","Aged 0 to 15",29771
"S12000042","Aged 16 to 64",97066
"S12000042","Aged 65+",25363
"S12000045","Aged 0 to 15",23188
"S12000045","Aged 16 to 64",71787
"S12000045","Aged 65+",14565
"S12000047","Aged 0 to 15",72390
"S12000047","Aged 16 to 64",223285
"S12000047","Aged 65+",54515
"S12000048","Aged 0 to 15",25989
"S12000048","Aged 16 to 64",82495
"S12000048","Aged 65+",23746
"S12000049","Aged 0 to 15",120045
"S12000049","Aged 16 to 64",394555
"S12000049","Aged 65+",97660
"S12000050","Aged 0 to 15",70319
"S12000050","Aged 16 to 64",211152
"S12000050","Aged 65+",42359
"N09000001","Aged 0 to 15",
"N09000001","Aged 16 to 64",
"N09000001","Aged 65+",
"N09000002","Aged 0 to 15",
"N09000002","Aged 16 to 64",
"N09000002","Aged 65+",
"N09000003","Aged 0 to 15",
"N09000003","Aged 16 to 64",
"N09000003","Aged 65+",
"N09000004","Aged 0 to 15",
"N09000004","Aged 16 to 64",
"N09000004","Aged 65+",
"N09000005","Aged 0 to 15",
"N09000005","Aged 16 to 64",
"N09000005","Aged 65+",
"N09000006","Aged 0 to 15",
"N09000006","Aged 16 to 64",
"N09000006","Aged 65+",
"N09000007","Aged 0 to 15",
"N09000007","Aged 16 to 64",
"N09000007","Aged 65+",
"N09000008","Aged 0 to 15",
"N09000008","Aged 16 to 64",
"N09000008","Aged 65+",
"N09000009","Aged 0 to 15",
"N09000009","Aged 16 to 64",
"N09000009","Aged 65+",
"N09000010","Aged 0 to 15",
"N09000010","Aged 16 to 64",
"N09000010","Aged 65+",
"N09000011","Aged 0 to 15",
"N09000011","Aged 16 to 64",
"N09000011","Aged 65+",
