"areacd","category","value"
"E07000212","Aged 65+",12588
"E07000213","Aged 0 to 15",17232
"E07000213","Aged 16 to 64",58489
"E07000213","Aged 65+",14885
"E07000214","Aged 0 to 15",16895
"E07000214","Aged 16 to 64",53955
"E07000214","Aged 65+",10506
"E07000215","Aged 0 to 15",15844
"E07000215","Aged 16 to 64",49396
"E07000215","Aged 65+",13290
"E07000216","Aged 0 to 15",22274
"E07000216","Aged 16 to 64",72947
"E07000216","Aged 65+",20270
"E07000217","Aged 0 to 15",18806
"E07000217","Aged 16 to 64",57941
"E07000217","Aged 65+",12832
"E07000223","Aged 0 to 15",11238
"E07000223","Aged 16 to 64",34702
"E07000223","Aged 65+",12901
"E07000224","Aged 0 to 15",23721
"E07000224","Aged 16 to 64",79370
"E07000224","Aged 65+",36351
"E07000225","Aged 0 to 15",19419
"E07000225","Aged 16 to 64",62177
"E07000225","Aged 65+",24361
"E07000226","Aged 0 to 15",21010
"E07000226","Aged 16 to 64",63996
"E07000226","Aged 65+",14345
"E07000227","Aged 0 to 15",24734
"E07000227","Aged 16 to 64",76168
"E07000227","Aged 65+",19974
"E07000228","Aged 0 to 15",25626
"E07000228","Aged 16 to 64",80787
"E07000228","Aged 65+",20792
"E07000229","Aged 0 to 15",17710
"E07000229","Aged 16 to 64",56550
"E07000229","Aged 65+",23194
"E06000022","Aged 0 to 15",30674
"E06000022","Aged 16 to 64",106182
"E06000022","Aged 65+",30205
"E06000023","Aged 0 to 15",75924
"E06000023","Aged 16 to 64",255373
"E06000023","Aged 65+",59688
"E06000024","Aged 0 to 15",35357
"E06000024","Aged 16 to 64",115641
"E06000024","Aged 65+",35747
"E06000025","Aged 0 to 15",50846
"E06000025","Aged 16 to 64",156806
"E06000025","Aged 65+",33983
"E06000026","Aged 0 to 15",48339
"E06000026","Aged 16 to 64",155072
"E06000026","Aged 65+",38566
"E06000027","Aged 0 to 15",23067
"E06000027","Aged 16 to 64",74034
"E06000027","Aged 65+",29210
"E06000030","Aged 0 to 15",38232
"E06000030","Aged 16 to 64",116744
"E06000030","Aged 65+",24353
"E06000052","Aged 0 to 15",92235
"E06000052","Aged 16 to 64",299769
"E06000052","Aged 65+",98559
"E06000053","Aged 0 to 15",331
"E06000053","Aged 16 to 64",1294
"E06000053","Aged 65+",400
"E06000054","Aged 0 to 15",87124
"E06000054","Aged 16 to 64",268531
"E06000054","Aged 65+",69587
"E06000058","Aged 0 to 15",60266
"E06000058","Aged 16 to 64",207733
"E06000058","Aged 65+",76426
"E06000059","Aged 0 to 15",62350
"E06000059","Aged 16 to 64",201875
"E06000059","Aged 65+",76689
"E07000040","Aged 0 to 15",20380
"E07000040","Aged 16 to 64",69585
"E07000040","Aged 65+",33546
"E07000041","Aged 0 to 15",19658
"E07000041","Aged 16 to 64",72301
"E07000041","Aged 65+",17725
"E07000042","Aged 0 to 15",13651
"E07000042","Aged 16 to 64",41570
"E07000042","Aged 65+",12597
"E07000043","Aged 0 to 15",16351
"E07000043","Aged 16 to 64",52555
"E07000043","Aged 65+",17464
"E07000044","Aged 0 to 15",15287
"E07000044","Aged 16 to 64",49296
"E07000044","Aged 65+",16784
"E07000045","Aged 0 to 15",22228
"E07000045","Aged 16 to 64",70586
"E07000045","Aged 65+",26273
"E07000046","Aged 0 to 15",10820
"E07000046","Aged 16 to 64",34392
"E07000046","Aged 65+",11535
"E07000047","Aged 0 to 15",8992
"E07000047","Aged 16 to 64",29220
"E07000047","Aged 65+",9499
"E07000078","Aged 0 to 15",19829
"E07000078","Aged 16 to 64",69662
"E07000078","Aged 65+",19103
"E07000079","Aged 0 to 15",15247
"E07000079","Aged 16 to 64",49421
"E07000079","Aged 65+",15958
"E07000080","Aged 0 to 15",15533
"E07000080","Aged 16 to 64",50224
"E07000080","Aged 65+",13580
"E07000081","Aged 0 to 15",24405
"E07000081","Aged 16 to 64",68901
"E07000081","Aged 65+",16177
"E07000082","Aged 0 to 15",21475
"E07000082","Aged 16 to 64",67298
"E07000082","Aged 65+",18918
"E07000083","Aged 0 to 15",14681
"E07000083","Aged 16 to 64",47386
"E07000083","Aged 65+",13223
"E06000066","Aged 0 to 15",96227
"E06000066","Aged 16 to 64",298929
"E06000066","Aged 65+",95274
"W06000001","Aged 0 to 15",13581
"W06000001","Aged 16 to 64",41724
"W06000001","Aged 65+",12673
"W06000002","Aged 0 to 15",22459
"W06000002","Aged 16 to 64",71725
"W06000002","Aged 65+",22178
"W06000003","Aged 0 to 15",20115
"W06000003","Aged 16 to 64",63072
"W06000003","Aged 65+",25135
"W06000004","Aged 0 to 15",18100
"W06000004","Aged 16 to 64",54646
"W06000004","Aged 65+",18763
"W06000005","Aged 0 to 15",30684
"W06000005","Aged 16 to 64",94365
"W06000005","Aged 65+",21775
"W06000006","Aged 0 to 15",25645
"W06000006","Aged 16 to 64",80816
"W06000006","Aged 65+",20446
"W06000008","Aged 0 to 15",12822
"W06000008","Aged 16 to 64",47479
"W06000008","Aged 65+",13745
"W06000009","Aged 0 to 15",22998
"W06000009","Aged 16 to 64",67609
"W06000009","Aged 65+",21060
"W06000010","Aged 0 to 15",33580
"W06000010","Aged 16 to 64",105052
"W06000010","Aged 65+",33697
"W06000011","Aged 0 to 15",43305
"W06000011","Aged 16 to 64",140844
"W06000011","Aged 65+",40931
"W06000012","Aged 0 to 15",27015
"W06000012","Aged 16 to 64",83439
"W06000012","Aged 65+",24902
"W06000013","Aged 0 to 15",26683
"W06000013","Aged 16 to 64",80722
"W06000013","Aged 65+",21180
"W06000014","Aged 0 to 15",25631
"W06000014","Aged 16 to 64",72564
"W06000014","Aged 65+",19749
"W06000015","Aged 0 to 15",65272
"W06000015","Aged 16 to 64",199334
"W06000015","Aged 65+",45714
"W06000016","Aged 0 to 15",49200
"W06000016","Aged 16 to 64",147061
"W06000016","Aged 65+",37643
"W06000018","Aged 0 to 15",36953
"W06000018","Aged 16 to 64",106053
"W06000018","Aged 65+",25560
"W06000019","Aged 0 to 15",15453
"W06000019","Aged 16 to 64",43621
"W06000019","Aged 65+",11954
"W06000020","Aged 0 to 15",19959
"W06000020","Aged 16 to 64",56095
"W06000020","Aged 65+",15075
"W06000021","Aged 0 to 15",16878
"W06000021","Aged 16 to 64",52201
"W06000021","Aged 65+",14901
"W06000022","Aged 0 to 15",30769
"W06000022","Aged 16 to 64",83896
"W06000022","Aged 65+",21950
"W06000023","Aged 0 to 15",24456
"W06000023","Aged 16 to 64",76553
"W06000023","Aged 65+",24623
"W06000024","Aged 0 to 15",12540
"W06000024","Aged 16 to 64",34865
"W06000024","Aged 65+",9111
"S12000005","Aged 0 to 15",10223
"S12000005","Aged 16 to 64",31100
"S12000005","Aged 65+",6917
"S12000006","Aged 0 to 15",28667
"S12000006","Aged 16 to 64",91798
"S12000006","Aged 65+",27765
"S12000008","Aged 0 to 15",24510
"S12000008","Aged 16 to 64",76935
"S12000008","Aged 65+",19105
"S12000010","Aged 0 to 15",18529
"S12000010","Aged 16 to 64",55286
"S12000010","Aged 65+",15295
"S12000011","Aged 0 to 15",19157
"S12000011","Aged 16 to 64",55858
"S12000011","Aged 65+",13505
"S12000013","Aged 0 to 15",5264
"S12000013","Aged 16 to 64",16726
"S12000013","Aged 65+",5220
"S12000014","Aged 0 to 15",28569
"S12000014","Aged 16 to 64",94065
"S12000014","Aged 65+",21936
"S12000017","Aged 0 to 15",42107
"S12000017","Aged 16 to 64",133207
"S12000017","Aged 65+",33886
"S12000018","Aged 0 to 15",17083
"S12000018","Aged 16 to 64",54237
"S12000018","Aged 65+",13980
"S12000019","Aged 0 to 15",16911
"S12000019","Aged 16 to 64",52002
"S12000019","Aged 65+",11717
"S12000020","Aged 0 to 15",17797
"S12000020","Aged 16 to 64",55157
"S12000020","Aged 65+",13846
"S12000021","Aged 0 to 15",28043
"S12000021","Aged 16 to 64",87613
"S12000021","Aged 65+",21504
"S12000023","Aged 0 to 15",3964
"S12000023","Aged 16 to 64",12275
"S12000023","Aged 65+",3181
"S12000026","Aged 0 to 15",20093
"S12000026","Aged 16 to 64",65827
"S12000026","Aged 65+",19890
"S12000027","Aged 0 to 15",5019
"S12000027","Aged 16 to 64",14473
"S12000027","Aged 65+",3018
"S12000028","Aged 0 to 15",20981
"S12000028","Aged 16 to 64",70820
"S12000028","Aged 65+",21049
"S12000029","Aged 0 to 15",61255
"S12000029","Aged 16 to 64",196570
"S12000029","Aged 65+",44755
"S12000030","Aged 0 to 15",16441
"S12000030","Aged 16 to 64",55906
"S12000030","Aged 65+",13103
"S12000033","Aged 0 to 15",36174
"S12000033","Aged 16 to 64",146182
"S12000033","Aged 65+",32274
"S12000034","Aged 0 to 15",48734
"S12000034","Aged 16 to 64",147341
"S12000034","Aged 65+",31165
"S12000035","Aged 0 to 15",17354
"S12000035","Aged 16 to 64",57811
"S12000035","Aged 65+",16475
"S12000036","Aged 0 to 15",75200
"S12000036","Aged 16 to 64",302515
"S12000036","Aged 65+",69475
"S12000038","Aged 0 to 15",34611
"S12000038","Aged 16 to 64",113669
"S12000038","Aged 65+",26110
"S12000039","Aged 0 to 15",19500
"S12000039","Aged 16 to 64",60143
"S12000039","Aged 65+",14777
"S12000040","Aged 0 to 15",34159
"S12000040","Aged 16 to 64",103146
"S12000040","Aged 65+",17455
"S12000041","Aged 0 to 15",21197
"S12000041","Aged 16 to 64",69220
"S12000041","Aged 65+",19143
"S12000042","Aged 0 to 15",27179
"S12000042","Aged 16 to 64",94989
"S12000042","Aged 65+",25802
"S12000045","Aged 0 to 15",22459
"S12000045","Aged 16 to 64",70072
"S12000045","Aged 65+",16139
"S12000047","Aged 0 to 15",69354
"S12000047","Aged 16 to 64",221843
"S12000047","Aged 65+",55833
"S12000048","Aged 0 to 15",25986
"S12000048","Aged 16 to 64",84666
"S12000048","Aged 65+",24548
"S12000049","Aged 0 to 15",111683
"S12000049","Aged 16 to 64",378968
"S12000049","Aged 65+",92299
"S12000050","Aged 0 to 15",67193
"S12000050","Aged 16 to 64",211062
"S12000050","Aged 65+",43905
"N09000001","Aged 0 to 15",
"N09000001","Aged 16 to 64",
"N09000001","Aged 65+",
"N09000002","Aged 0 to 15",
"N09000002","Aged 16 to 64",
"N09000002","Aged 65+",
"N09000003","Aged 0 to 15",
"N09000003","Aged 16 to 64",
"N09000003","Aged 65+",
"N09000004","Aged 0 to 15",
"N09000004","Aged 16 to 64",
"N09000004","Aged 65+",
"N09000005","Aged 0 to 15",
"N09000005","Aged 16 to 64",
"N09000005","Aged 65+",
"N09000006","Aged 0 to 15",
"N09000006","Aged 16 to 64",
"N09000006","Aged 65+",
"N09000007","Aged 0 to 15",
"N09000007","Aged 16 to 64",
"N09000007","Aged 65+",
"N09000008","Aged 0 to 15",
"N09000008","Aged 16 to 64",
"N09000008","Aged 65+",
"N09000009","Aged 0 to 15",
"N09000009","Aged 16 to 64",
"N09000009","Aged 65+",
"N09000010","Aged 0 to 15",
"N09000010","Aged 16 to 64",
"N09000010","Aged 65+",
"N09000011","Aged 0 to 15",
"N09000011","Aged 16 to 64",
"N09000011","Aged 65+",
