"areacd","category","value"
"E07000212","Aged 65+",14531
"E07000213","Aged 0 to 15",18151
"E07000213","Aged 16 to 64",62927
"E07000213","Aged 65+",17979
"E07000214","Aged 0 to 15",16943
"E07000214","Aged 16 to 64",55395
"E07000214","Aged 65+",16099
"E07000215","Aged 0 to 15",16253
"E07000215","Aged 16 to 64",51867
"E07000215","Aged 65+",17001
"E07000216","Aged 0 to 15",24409
"E07000216","Aged 16 to 64",73299
"E07000216","Aged 65+",26131
"E07000217","Aged 0 to 15",20894
"E07000217","Aged 16 to 64",65539
"E07000217","Aged 65+",16155
"E07000223","Aged 0 to 15",11267
"E07000223","Aged 16 to 64",37593
"E07000223","Aged 65+",14665
"E07000224","Aged 0 to 15",24391
"E07000224","Aged 16 to 64",88169
"E07000224","Aged 65+",43423
"E07000225","Aged 0 to 15",18746
"E07000225","Aged 16 to 64",67619
"E07000225","Aged 65+",30505
"E07000226","Aged 0 to 15",23437
"E07000226","Aged 16 to 64",73671
"E07000226","Aged 65+",14414
"E07000227","Aged 0 to 15",24809
"E07000227","Aged 16 to 64",80479
"E07000227","Aged 65+",28913
"E07000228","Aged 0 to 15",27897
"E07000228","Aged 16 to 64",88186
"E07000228","Aged 65+",28494
"E07000229","Aged 0 to 15",18827
"E07000229","Aged 16 to 64",64809
"E07000229","Aged 65+",23655
"E06000022","Aged 0 to 15",30155
"E06000022","Aged 16 to 64",115287
"E06000022","Aged 65+",34623
"E06000023","Aged 0 to 15",82455
"E06000023","Aged 16 to 64",302698
"E06000023","Aged 65+",58681
"E06000024","Aged 0 to 15",37691
"E06000024","Aged 16 to 64",123258
"E06000024","Aged 65+",47668
"E06000025","Aged 0 to 15",49978
"E06000025","Aged 16 to 64",170541
"E06000025","Aged 65+",49321
"E06000026","Aged 0 to 15",45391
"E06000026","Aged 16 to 64",171229
"E06000026","Aged 65+",45360
"E06000027","Aged 0 to 15",22153
"E06000027","Aged 16 to 64",78314
"E06000027","Aged 65+",33750
"E06000030","Aged 0 to 15",43681
"E06000030","Aged 16 to 64",143124
"E06000030","Aged 65+",32193
"E06000052","Aged 0 to 15",90966
"E06000052","Aged 16 to 64",324259
"E06000052","Aged 65+",128553
"E06000053","Aged 0 to 15",332
"E06000053","Aged 16 to 64",1281
"E06000053","Aged 65+",575
"E06000054","Aged 0 to 15",90886
"E06000054","Aged 16 to 64",296718
"E06000054","Aged 65+",96740
"E06000058","Aged 0 to 15",63285
"E06000058","Aged 16 to 64",244016
"E06000058","Aged 65+",82426
"E06000059","Aged 0 to 15",59465
"E06000059","Aged 16 to 64",209324
"E06000059","Aged 65+",99905
"E07000040","Aged 0 to 15",21197
"E07000040","Aged 16 to 64",74852
"E07000040","Aged 65+",40522
"E07000041","Aged 0 to 15",18980
"E07000041","Aged 16 to 64",81211
"E07000041","Aged 65+",19598
"E07000042","Aged 0 to 15",14428
"E07000042","Aged 16 to 64",46824
"E07000042","Aged 65+",17717
"E07000043","Aged 0 to 15",16036
"E07000043","Aged 16 to 64",54867
"E07000043","Aged 65+",22837
"E07000044","Aged 0 to 15",13413
"E07000044","Aged 16 to 64",48688
"E07000044","Aged 65+",22120
"E07000045","Aged 0 to 15",20697
"E07000045","Aged 16 to 64",74247
"E07000045","Aged 65+",32292
"E07000046","Aged 0 to 15",10643
"E07000046","Aged 16 to 64",37863
"E07000046","Aged 65+",16800
"E07000047","Aged 0 to 15",8771
"E07000047","Aged 16 to 64",31588
"E07000047","Aged 65+",14043
"E07000078","Aged 0 to 15",20085
"E07000078","Aged 16 to 64",76050
"E07000078","Aged 65+",20959
"E07000079","Aged 0 to 15",13854
"E07000079","Aged 16 to 64",50296
"E07000079","Aged 65+",20506
"E07000080","Aged 0 to 15",13803
"E07000080","Aged 16 to 64",50381
"E07000080","Aged 65+",19193
"E07000081","Aged 0 to 15",25209
"E07000081","Aged 16 to 64",81159
"E07000081","Aged 65+",19799
"E07000082","Aged 0 to 15",20595
"E07000082","Aged 16 to 64",69941
"E07000082","Aged 65+",24675
"E07000083","Aged 0 to 15",15197
"E07000083","Aged 16 to 64",51148
"E07000083","Aged 65+",18481
"E06000066","Aged 0 to 15",95473
"E06000066","Aged 16 to 64",324097
"E06000066","Aged 65+",124742
"W06000001","Aged 0 to 15",12086
"W06000001","Aged 16 to 64",40883
"W06000001","Aged 65+",16792
"W06000002","Aged 0 to 15",20525
"W06000002","Aged 16 to 64",72376
"W06000002","Aged 65+",26895
"W06000003","Aged 0 to 15",18877
"W06000003","Aged 16 to 64",66847
"W06000003","Aged 65+",29976
"W06000004","Aged 0 to 15",17122
"W06000004","Aged 16 to 64",55795
"W06000004","Aged 65+",21753
"W06000005","Aged 0 to 15",28120
"W06000005","Aged 16 to 64",95047
"W06000005","Aged 65+",30272
"W06000006","Aged 0 to 15",26036
"W06000006","Aged 16 to 64",84670
"W06000006","Aged 65+",25277
"W06000008","Aged 0 to 15",10918
"W06000008","Aged 16 to 64",47304
"W06000008","Aged 65+",16975
"W06000009","Aged 0 to 15",21330
"W06000009","Aged 16 to 64",71740
"W06000009","Aged 65+",29078
"W06000010","Aged 0 to 15",32467
"W06000010","Aged 16 to 64",110531
"W06000010","Aged 65+",41351
"W06000011","Aged 0 to 15",41415
"W06000011","Aged 16 to 64",151581
"W06000011","Aged 65+",46232
"W06000012","Aged 0 to 15",24563
"W06000012","Aged 16 to 64",86812
"W06000012","Aged 65+",28064
"W06000013","Aged 0 to 15",25600
"W06000013","Aged 16 to 64",88298
"W06000013","Aged 65+",27435
"W06000014","Aged 0 to 15",23603
"W06000014","Aged 16 to 64",77568
"W06000014","Aged 65+",25543
"W06000015","Aged 0 to 15",65040
"W06000015","Aged 16 to 64",237171
"W06000015","Aged 65+",48738
"W06000016","Aged 0 to 15",44083
"W06000016","Aged 16 to 64",147677
"W06000016","Aged 65+",43524
"W06000018","Aged 0 to 15",33843
"W06000018","Aged 16 to 64",112119
"W06000018","Aged 65+",32551
"W06000019","Aged 0 to 15",12088
"W06000019","Aged 16 to 64",43433
"W06000019","Aged 65+",13216
"W06000020","Aged 0 to 15",16822
"W06000020","Aged 16 to 64",56396
"W06000020","Aged 65+",17648
"W06000021","Aged 0 to 15",15488
"W06000021","Aged 16 to 64",55279
"W06000021","Aged 65+",21097
"W06000022","Aged 0 to 15",29478
"W06000022","Aged 16 to 64",93178
"W06000022","Aged 65+",25494
"W06000023","Aged 0 to 15",21831
"W06000023","Aged 16 to 64",77396
"W06000023","Aged 65+",33582
"W06000024","Aged 0 to 15",10955
"W06000024","Aged 16 to 64",37380
"W06000024","Aged 65+",10524
"S12000005","Aged 0 to 15",9051
"S12000005","Aged 16 to 64",33030
"S12000005","Aged 65+",9309
"S12000006","Aged 0 to 15",23495
"S12000006","Aged 16 to 64",90196
"S12000006","Aged 65+",35799
"S12000008","Aged 0 to 15",20979
"S12000008","Aged 16 to 64",77688
"S12000008","Aged 65+",23203
"S12000010","Aged 0 to 15",18892
"S12000010","Aged 16 to 64",64389
"S12000010","Aged 65+",19599
"S12000011","Aged 0 to 15",17895
"S12000011","Aged 16 to 64",56769
"S12000011","Aged 65+",17866
"S12000013","Aged 0 to 15",4367
"S12000013","Aged 16 to 64",16386
"S12000013","Aged 65+",6427
"S12000014","Aged 0 to 15",27966
"S12000014","Aged 16 to 64",101424
"S12000014","Aged 65+",27880
"S12000017","Aged 0 to 15",39617
"S12000017","Aged 16 to 64",145586
"S12000017","Aged 65+",47977
"S12000018","Aged 0 to 15",13082
"S12000018","Aged 16 to 64",51657
"S12000018","Aged 65+",15801
"S12000019","Aged 0 to 15",16281
"S12000019","Aged 16 to 64",54910
"S12000019","Aged 65+",15689
"S12000020","Aged 0 to 15",16205
"S12000020","Aged 16 to 64",59037
"S12000020","Aged 65+",18938
"S12000021","Aged 0 to 15",23167
"S12000021","Aged 16 to 64",84971
"S12000021","Aged 65+",28532
"S12000023","Aged 0 to 15",3485
"S12000023","Aged 16 to 64",13337
"S12000023","Aged 65+",4688
"S12000026","Aged 0 to 15",18934
"S12000026","Aged 16 to 64",69318
"S12000026","Aged 65+",26508
"S12000027","Aged 0 to 15",4337
"S12000027","Aged 16 to 64",14729
"S12000027","Aged 65+",4264
"S12000028","Aged 0 to 15",17701
"S12000028","Aged 16 to 64",68343
"S12000028","Aged 65+",26396
"S12000029","Aged 0 to 15",54822
"S12000029","Aged 16 to 64",204132
"S12000029","Aged 65+",57816
"S12000030","Aged 0 to 15",15599
"S12000030","Aged 16 to 64",57646
"S12000030","Aged 65+",16905
"S12000033","Aged 0 to 15",33917
"S12000033","Aged 16 to 64",157860
"S12000033","Aged 65+",34393
"S12000034","Aged 0 to 15",48393
"S12000034","Aged 16 to 64",166901
"S12000034","Aged 65+",46056
"S12000035","Aged 0 to 15",13344
"S12000035","Aged 16 to 64",53882
"S12000035","Aged 65+",21224
"S12000036","Aged 0 to 15",75842
"S12000036","Aged 16 to 64",335572
"S12000036","Aged 65+",73856
"S12000038","Aged 0 to 15",29926
"S12000038","Aged 16 to 64",113479
"S12000038","Aged 65+",31875
"S12000039","Aged 0 to 15",15616
"S12000039","Aged 16 to 64",58504
"S12000039","Aged 65+",15830
"S12000040","Aged 0 to 15",34369
"S12000040","Aged 16 to 64",114645
"S12000040","Aged 65+",27046
"S12000041","Aged 0 to 15",19519
"S12000041","Aged 16 to 64",71404
"S12000041","Aged 65+",25627
"S12000042","Aged 0 to 15",24164
"S12000042","Aged 16 to 64",97351
"S12000042","Aged 65+",25845
"S12000045","Aged 0 to 15",18159
"S12000045","Aged 16 to 64",66027
"S12000045","Aged 65+",22744
"S12000047","Aged 0 to 15",63489
"S12000047","Aged 16 to 64",231733
"S12000047","Aged 65+",71148
"S12000048","Aged 0 to 15",24079
"S12000048","Aged 16 to 64",91191
"S12000048","Aged 65+",32530
"S12000049","Aged 0 to 15",97322
"S12000049","Aged 16 to 64",411869
"S12000049","Aged 65+",83209
"S12000050","Aged 0 to 15",63278
"S12000050","Aged 16 to 64",220460
"S12000050","Aged 65+",54702
"N09000001","Aged 0 to 15",29303
"N09000001","Aged 16 to 64",89284
"N09000001","Aged 65+",22095
"N09000002","Aged 0 to 15",45696
"N09000002","Aged 16 to 64",130073
"N09000002","Aged 65+",30372
"N09000003","Aged 0 to 15",66091
"N09000003","Aged 16 to 64",222996
"N09000003","Aged 65+",48785
"N09000004","Aged 0 to 15",28071
"N09000004","Aged 16 to 64",89615
"N09000004","Aged 65+",23767
"N09000005","Aged 0 to 15",32643
"N09000005","Aged 16 to 64",96260
"N09000005","Aged 65+",20404
"N09000006","Aged 0 to 15",24806
"N09000006","Aged 16 to 64",72204
"N09000006","Aged 65+",17775
"N09000007","Aged 0 to 15",27619
"N09000007","Aged 16 to 64",88428
"N09000007","Aged 65+",23139
"N09000008","Aged 0 to 15",26153
"N09000008","Aged 16 to 64",86037
"N09000008","Aged 65+",24420
"N09000009","Aged 0 to 15",33047
"N09000009","Aged 16 to 64",91024
"N09000009","Aged 65+",19146
"N09000010","Aged 0 to 15",39511
"N09000010","Aged 16 to 64",110734
"N09000010","Aged 65+",25312
"N09000011","Aged 0 to 15",29720
"N09000011","Aged 16 to 64",97477
"N09000011","Aged 65+",31179
