"areacd","category","value"
"E07000212","Aged 65+",12685
"E07000213","Aged 0 to 15",16946
"E07000213","Aged 16 to 64",57798
"E07000213","Aged 65+",15383
"E07000214","Aged 0 to 15",17059
"E07000214","Aged 16 to 64",52776
"E07000214","Aged 65+",11796
"E07000215","Aged 0 to 15",16091
"E07000215","Aged 16 to 64",49401
"E07000215","Aged 65+",13558
"E07000216","Aged 0 to 15",22486
"E07000216","Aged 16 to 64",72795
"E07000216","Aged 65+",20949
"E07000217","Aged 0 to 15",18222
"E07000217","Aged 16 to 64",58281
"E07000217","Aged 65+",13295
"E07000223","Aged 0 to 15",10966
"E07000223","Aged 16 to 64",36180
"E07000223","Aged 65+",12815
"E07000224","Aged 0 to 15",24227
"E07000224","Aged 16 to 64",83630
"E07000224","Aged 65+",37292
"E07000225","Aged 0 to 15",18824
"E07000225","Aged 16 to 64",64270
"E07000225","Aged 65+",25063
"E07000226","Aged 0 to 15",20549
"E07000226","Aged 16 to 64",64148
"E07000226","Aged 65+",14190
"E07000227","Aged 0 to 15",25304
"E07000227","Aged 16 to 64",78142
"E07000227","Aged 65+",21474
"E07000228","Aged 0 to 15",25804
"E07000228","Aged 16 to 64",81876
"E07000228","Aged 65+",21781
"E07000229","Aged 0 to 15",18078
"E07000229","Aged 16 to 64",59453
"E07000229","Aged 65+",21921
"E06000022","Aged 0 to 15",29635
"E06000022","Aged 16 to 64",110688
"E06000022","Aged 65+",30262
"E06000023","Aged 0 to 15",71349
"E06000023","Aged 16 to 64",268456
"E06000023","Aged 65+",55938
"E06000024","Aged 0 to 15",36010
"E06000024","Aged 16 to 64",119289
"E06000024","Aged 65+",37477
"E06000025","Aged 0 to 15",49782
"E06000025","Aged 16 to 64",163704
"E06000025","Aged 65+",37740
"E06000026","Aged 0 to 15",44811
"E06000026","Aged 16 to 64",160250
"E06000026","Aged 65+",38976
"E06000027","Aged 0 to 15",23101
"E06000027","Aged 16 to 64",79277
"E06000027","Aged 65+",29559
"E06000030","Aged 0 to 15",37930
"E06000030","Aged 16 to 64",122928
"E06000030","Aged 65+",25532
"E06000052","Aged 0 to 15",91671
"E06000052","Aged 16 to 64",316599
"E06000052","Aged 65+",103540
"E06000053","Aged 0 to 15",371
"E06000053","Aged 16 to 64",1435
"E06000053","Aged 65+",404
"E06000054","Aged 0 to 15",90873
"E06000054","Aged 16 to 64",280283
"E06000054","Aged 65+",74476
"E06000058","Aged 0 to 15",57469
"E06000058","Aged 16 to 64",216349
"E06000058","Aged 65+",74688
"E06000059","Aged 0 to 15",63146
"E06000059","Aged 16 to 64",211170
"E06000059","Aged 65+",80989
"E07000040","Aged 0 to 15",20858
"E07000040","Aged 16 to 64",73172
"E07000040","Aged 65+",34414
"E07000041","Aged 0 to 15",17876
"E07000041","Aged 16 to 64",74923
"E07000041","Aged 65+",17898
"E07000042","Aged 0 to 15",14118
"E07000042","Aged 16 to 64",44899
"E07000042","Aged 65+",13590
"E07000043","Aged 0 to 15",16857
"E07000043","Aged 16 to 64",55206
"E07000043","Aged 65+",18370
"E07000044","Aged 0 to 15",14448
"E07000044","Aged 16 to 64",50253
"E07000044","Aged 65+",17384
"E07000045","Aged 0 to 15",21963
"E07000045","Aged 16 to 64",74062
"E07000045","Aged 65+",26939
"E07000046","Aged 0 to 15",11061
"E07000046","Aged 16 to 64",37432
"E07000046","Aged 65+",12986
"E07000047","Aged 0 to 15",9090
"E07000047","Aged 16 to 64",30834
"E07000047","Aged 65+",10194
"E07000078","Aged 0 to 15",19593
"E07000078","Aged 16 to 64",71334
"E07000078","Aged 65+",18836
"E07000079","Aged 0 to 15",14860
"E07000079","Aged 16 to 64",50491
"E07000079","Aged 65+",16444
"E07000080","Aged 0 to 15",15217
"E07000080","Aged 16 to 64",51330
"E07000080","Aged 65+",14544
"E07000081","Aged 0 to 15",23536
"E07000081","Aged 16 to 64",72243
"E07000081","Aged 65+",16804
"E07000082","Aged 0 to 15",21627
"E07000082","Aged 16 to 64",68228
"E07000082","Aged 65+",19622
"E07000083","Aged 0 to 15",14820
"E07000083","Aged 16 to 64",48815
"E07000083","Aged 65+",14297
"E06000066","Aged 0 to 15",97324
"E06000066","Aged 16 to 64",313298
"E06000066","Aged 65+",100037
"W06000001","Aged 0 to 15",12824
"W06000001","Aged 16 to 64",42403
"W06000001","Aged 65+",13526
"W06000002","Aged 0 to 15",21689
"W06000002","Aged 16 to 64",74160
"W06000002","Aged 65+",22872
"W06000003","Aged 0 to 15",20186
"W06000003","Aged 16 to 64",66063
"W06000003","Aged 65+",26023
"W06000004","Aged 0 to 15",17971
"W06000004","Aged 16 to 64",56966
"W06000004","Aged 65+",19073
"W06000005","Aged 0 to 15",29870
"W06000005","Aged 16 to 64",96450
"W06000005","Aged 65+",23361
"W06000006","Aged 0 to 15",25010
"W06000006","Aged 16 to 64",83222
"W06000006","Aged 65+",20773
"W06000008","Aged 0 to 15",12093
"W06000008","Aged 16 to 64",49188
"W06000008","Aged 65+",14494
"W06000009","Aged 0 to 15",23201
"W06000009","Aged 16 to 64",70184
"W06000009","Aged 65+",23043
"W06000010","Aged 0 to 15",33656
"W06000010","Aged 16 to 64",109200
"W06000010","Aged 65+",34631
"W06000011","Aged 0 to 15",41492
"W06000011","Aged 16 to 64",145672
"W06000011","Aged 65+",41012
"W06000012","Aged 0 to 15",26026
"W06000012","Aged 16 to 64",86278
"W06000012","Aged 65+",24840
"W06000013","Aged 0 to 15",26126
"W06000013","Aged 16 to 64",83791
"W06000013","Aged 65+",22030
"W06000014","Aged 0 to 15",25087
"W06000014","Aged 16 to 64",76350
"W06000014","Aged 65+",20664
"W06000015","Aged 0 to 15",60289
"W06000015","Aged 16 to 64",212564
"W06000015","Aged 65+",44246
"W06000016","Aged 0 to 15",46346
"W06000016","Aged 16 to 64",149797
"W06000016","Aged 65+",37828
"W06000018","Aged 0 to 15",35892
"W06000018","Aged 16 to 64",109818
"W06000018","Aged 65+",26651
"W06000019","Aged 0 to 15",13879
"W06000019","Aged 16 to 64",43602
"W06000019","Aged 65+",11761
"W06000020","Aged 0 to 15",18504
"W06000020","Aged 16 to 64",56593
"W06000020","Aged 65+",15419
"W06000021","Aged 0 to 15",17251
"W06000021","Aged 16 to 64",54367
"W06000021","Aged 65+",16211
"W06000022","Aged 0 to 15",29806
"W06000022","Aged 16 to 64",87052
"W06000022","Aged 65+",22458
"W06000023","Aged 0 to 15",24440
"W06000023","Aged 16 to 64",78839
"W06000023","Aged 65+",26289
"W06000024","Aged 0 to 15",11493
"W06000024","Aged 16 to 64",35396
"W06000024","Aged 65+",9131
"S12000005","Aged 0 to 15",9478
"S12000005","Aged 16 to 64",31929
"S12000005","Aged 65+",7273
"S12000006","Aged 0 to 15",26398
"S12000006","Aged 16 to 64",92516
"S12000006","Aged 65+",29786
"S12000008","Aged 0 to 15",22900
"S12000008","Aged 16 to 64",77657
"S12000008","Aged 65+",19653
"S12000010","Aged 0 to 15",18412
"S12000010","Aged 16 to 64",57706
"S12000010","Aged 65+",16052
"S12000011","Aged 0 to 15",18663
"S12000011","Aged 16 to 64",56298
"S12000011","Aged 65+",14829
"S12000013","Aged 0 to 15",4878
"S12000013","Aged 16 to 64",16452
"S12000013","Aged 65+",5320
"S12000014","Aged 0 to 15",27963
"S12000014","Aged 16 to 64",97113
"S12000014","Aged 65+",23224
"S12000017","Aged 0 to 15",40262
"S12000017","Aged 16 to 64",137602
"S12000017","Aged 65+",36696
"S12000018","Aged 0 to 15",15263
"S12000018","Aged 16 to 64",53392
"S12000018","Aged 65+",14035
"S12000019","Aged 0 to 15",15933
"S12000019","Aged 16 to 64",51840
"S12000019","Aged 65+",12457
"S12000020","Aged 0 to 15",17157
"S12000020","Aged 16 to 64",57294
"S12000020","Aged 65+",14929
"S12000021","Aged 0 to 15",26144
"S12000021","Aged 16 to 64",87318
"S12000021","Aged 65+",23038
"S12000023","Aged 0 to 15",3760
"S12000023","Aged 16 to 64",12628
"S12000023","Aged 65+",3442
"S12000026","Aged 0 to 15",20065
"S12000026","Aged 16 to 64",68249
"S12000026","Aged 65+",21136
"S12000027","Aged 0 to 15",4629
"S12000027","Aged 16 to 64",14245
"S12000027","Aged 65+",3216
"S12000028","Aged 0 to 15",19271
"S12000028","Aged 16 to 64",70488
"S12000028","Aged 65+",22081
"S12000029","Aged 0 to 15",57783
"S12000029","Aged 16 to 64",199946
"S12000029","Aged 65+",47931
"S12000030","Aged 0 to 15",16409
"S12000030","Aged 16 to 64",56527
"S12000030","Aged 65+",13984
"S12000033","Aged 0 to 15",32850
"S12000033","Aged 16 to 64",142686
"S12000033","Aged 65+",32284
"S12000034","Aged 0 to 15",46881
"S12000034","Aged 16 to 64",153093
"S12000034","Aged 65+",34716
"S12000035","Aged 0 to 15",16149
"S12000035","Aged 16 to 64",56921
"S12000035","Aged 65+",17510
"S12000036","Aged 0 to 15",70427
"S12000036","Aged 16 to 64",307126
"S12000036","Aged 65+",68317
"S12000038","Aged 0 to 15",31866
"S12000038","Aged 16 to 64",112393
"S12000038","Aged 65+",27211
"S12000039","Aged 0 to 15",17289
"S12000039","Aged 16 to 64",59942
"S12000039","Aged 65+",14729
"S12000040","Aged 0 to 15",34532
"S12000040","Aged 16 to 64",109292
"S12000040","Aged 65+",19716
"S12000041","Aged 0 to 15",20469
"S12000041","Aged 16 to 64",69389
"S12000041","Aged 65+",20312
"S12000042","Aged 0 to 15",24418
"S12000042","Aged 16 to 64",93174
"S12000042","Aged 65+",25508
"S12000045","Aged 0 to 15",20735
"S12000045","Aged 16 to 64",67770
"S12000045","Aged 65+",18035
"S12000047","Aged 0 to 15",65572
"S12000047","Aged 16 to 64",229179
"S12000047","Aged 65+",58299
"S12000048","Aged 0 to 15",24966
"S12000048","Aged 16 to 64",85667
"S12000048","Aged 65+",26267
"S12000049","Aged 0 to 15",101580
"S12000049","Aged 16 to 64",380835
"S12000049","Aged 65+",87145
"S12000050","Aged 0 to 15",64643
"S12000050","Aged 16 to 64",214628
"S12000050","Aged 65+",46129
"N09000001","Aged 0 to 15",28332
"N09000001","Aged 16 to 64",85340
"N09000001","Aged 65+",17395
"N09000002","Aged 0 to 15",41801
"N09000002","Aged 16 to 64",115618
"N09000002","Aged 65+",23409
"N09000003","Aged 0 to 15",68364
"N09000003","Aged 16 to 64",209361
"N09000003","Aged 65+",48543
"N09000004","Aged 0 to 15",29504
"N09000004","Aged 16 to 64",87349
"N09000004","Aged 65+",18356
"N09000005","Aged 0 to 15",35989
"N09000005","Aged 16 to 64",93439
"N09000005","Aged 65+",15613
"N09000006","Aged 0 to 15",25012
"N09000006","Aged 16 to 64",68810
"N09000006","Aged 65+",14101
"N09000007","Aged 0 to 15",26884
"N09000007","Aged 16 to 64",81233
"N09000007","Aged 65+",17647
"N09000008","Aged 0 to 15",27252
"N09000008","Aged 16 to 64",83528
"N09000008","Aged 65+",19145
"N09000009","Aged 0 to 15",29980
"N09000009","Aged 16 to 64",77836
"N09000009","Aged 65+",14829
"N09000010","Aged 0 to 15",38813
"N09000010","Aged 16 to 64",100067
"N09000010","Aged 65+",19580
"N09000011","Aged 0 to 15",29316
"N09000011","Aged 16 to 64",98044
"N09000011","Aged 65+",23552
