"areacd","category","value"
"E07000212","Aged 65+",14976
"E07000213","Aged 0 to 15",19475
"E07000213","Aged 16 to 64",64218
"E07000213","Aged 65+",18369
"E07000214","Aged 0 to 15",16813
"E07000214","Aged 16 to 64",56278
"E07000214","Aged 65+",17453
"E07000215","Aged 0 to 15",16978
"E07000215","Aged 16 to 64",51786
"E07000215","Aged 65+",18159
"E07000216","Aged 0 to 15",24263
"E07000216","Aged 16 to 64",73821
"E07000216","Aged 65+",27607
"E07000217","Aged 0 to 15",21355
"E07000217","Aged 16 to 64",65916
"E07000217","Aged 65+",17152
"E07000223","Aged 0 to 15",11715
"E07000223","Aged 16 to 64",37750
"E07000223","Aged 65+",15115
"E07000224","Aged 0 to 15",25477
"E07000224","Aged 16 to 64",91672
"E07000224","Aged 65+",46161
"E07000225","Aged 0 to 15",19601
"E07000225","Aged 16 to 64",70199
"E07000225","Aged 65+",33015
"E07000226","Aged 0 to 15",24653
"E07000226","Aged 16 to 64",77102
"E07000226","Aged 65+",15389
"E07000227","Aged 0 to 15",25683
"E07000227","Aged 16 to 64",84841
"E07000227","Aged 65+",32408
"E07000228","Aged 0 to 15",28923
"E07000228","Aged 16 to 64",90252
"E07000228","Aged 65+",30852
"E07000229","Aged 0 to 15",19268
"E07000229","Aged 16 to 64",66903
"E07000229","Aged 65+",24761
"E06000022","Aged 0 to 15",31388
"E06000022","Aged 16 to 64",122039
"E06000022","Aged 65+",36749
"E06000023","Aged 0 to 15",84352
"E06000023","Aged 16 to 64",325060
"E06000023","Aged 65+",60508
"E06000024","Aged 0 to 15",38326
"E06000024","Aged 16 to 64",126054
"E06000024","Aged 65+",51160
"E06000025","Aged 0 to 15",52441
"E06000025","Aged 16 to 64",178951
"E06000025","Aged 65+",53171
"E06000026","Aged 0 to 15",46750
"E06000026","Aged 16 to 64",170182
"E06000026","Aged 65+",48109
"E06000027","Aged 0 to 15",22814
"E06000027","Aged 16 to 64",79484
"E06000027","Aged 65+",36456
"E06000030","Aged 0 to 15",46094
"E06000030","Aged 16 to 64",149894
"E06000030","Aged 65+",35946
"E06000052","Aged 0 to 15",93362
"E06000052","Aged 16 to 64",329798
"E06000052","Aged 65+",140535
"E06000053","Aged 0 to 15",294
"E06000053","Aged 16 to 64",1216
"E06000053","Aged 65+",588
"E06000054","Aged 0 to 15",91890
"E06000054","Aged 16 to 64",302779
"E06000054","Aged 65+",108316
"E06000058","Aged 0 to 15",65513
"E06000058","Aged 16 to 64",248515
"E06000058","Aged 65+",86154
"E06000059","Aged 0 to 15",58594
"E06000059","Aged 16 to 64",209132
"E06000059","Aged 65+",109973
"E07000040","Aged 0 to 15",23076
"E07000040","Aged 16 to 64",79918
"E07000040","Aged 65+",44352
"E07000041","Aged 0 to 15",19419
"E07000041","Aged 16 to 64",85681
"E07000041","Aged 65+",21212
"E07000042","Aged 0 to 15",14529
"E07000042","Aged 16 to 64",47552
"E07000042","Aged 65+",19353
"E07000043","Aged 0 to 15",16633
"E07000043","Aged 16 to 64",56011
"E07000043","Aged 65+",24681
"E07000044","Aged 0 to 15",13321
"E07000044","Aged 16 to 64",48787
"E07000044","Aged 65+",24350
"E07000045","Aged 0 to 15",21542
"E07000045","Aged 16 to 64",76685
"E07000045","Aged 65+",35738
"E07000046","Aged 0 to 15",10683
"E07000046","Aged 16 to 64",38202
"E07000046","Aged 65+",18952
"E07000047","Aged 0 to 15",8839
"E07000047","Aged 16 to 64",31366
"E07000047","Aged 65+",15660
"E07000078","Aged 0 to 15",20441
"E07000078","Aged 16 to 64",76365
"E07000078","Aged 65+",22653
"E07000079","Aged 0 to 15",14536
"E07000079","Aged 16 to 64",52085
"E07000079","Aged 65+",23011
"E07000080","Aged 0 to 15",14141
"E07000080","Aged 16 to 64",50689
"E07000080","Aged 65+",21444
"E07000081","Aged 0 to 15",25955
"E07000081","Aged 16 to 64",84249
"E07000081","Aged 65+",21572
"E07000082","Aged 0 to 15",20782
"E07000082","Aged 16 to 64",70565
"E07000082","Aged 65+",27485
"E07000083","Aged 0 to 15",17285
"E07000083","Aged 16 to 64",54851
"E07000083","Aged 65+",20567
"E06000066","Aged 0 to 15",97122
"E06000066","Aged 16 to 64",329161
"E06000066","Aged 65+",138704
"W06000001","Aged 0 to 15",11884
"W06000001","Aged 16 to 64",38673
"W06000001","Aged 65+",17721
"W06000002","Aged 0 to 15",19777
"W06000002","Aged 16 to 64",70838
"W06000002","Aged 65+",26969
"W06000003","Aged 0 to 15",18570
"W06000003","Aged 16 to 64",64579
"W06000003","Aged 65+",31047
"W06000004","Aged 0 to 15",17027
"W06000004","Aged 16 to 64",54572
"W06000004","Aged 65+",23167
"W06000005","Aged 0 to 15",27903
"W06000005","Aged 16 to 64",93922
"W06000005","Aged 65+",32767
"W06000006","Aged 0 to 15",25525
"W06000006","Aged 16 to 64",83378
"W06000006","Aged 65+",26996
"W06000008","Aged 0 to 15",10262
"W06000008","Aged 16 to 64",42531
"W06000008","Aged 65+",17846
"W06000009","Aged 0 to 15",20929
"W06000009","Aged 16 to 64",69121
"W06000009","Aged 65+",31382
"W06000010","Aged 0 to 15",32712
"W06000010","Aged 16 to 64",109176
"W06000010","Aged 65+",44237
"W06000011","Aged 0 to 15",41115
"W06000011","Aged 16 to 64",149314
"W06000011","Aged 65+",48278
"W06000012","Aged 0 to 15",25232
"W06000012","Aged 16 to 64",86434
"W06000012","Aged 65+",29719
"W06000013","Aged 0 to 15",26262
"W06000013","Aged 16 to 64",88526
"W06000013","Aged 65+",29712
"W06000014","Aged 0 to 15",24248
"W06000014","Aged 16 to 64",77415
"W06000014","Aged 65+",28139
"W06000015","Aged 0 to 15",66308
"W06000015","Aged 16 to 64",239236
"W06000015","Aged 65+",51593
"W06000016","Aged 0 to 15",44535
"W06000016","Aged 16 to 64",146736
"W06000016","Aged 65+",46303
"W06000018","Aged 0 to 15",33120
"W06000018","Aged 16 to 64",108501
"W06000018","Aged 65+",35114
"W06000019","Aged 0 to 15",11818
"W06000019","Aged 16 to 64",41912
"W06000019","Aged 65+",13652
"W06000020","Aged 0 to 15",17173
"W06000020","Aged 16 to 64",55598
"W06000020","Aged 65+",18914
"W06000021","Aged 0 to 15",14854
"W06000021","Aged 16 to 64",53684
"W06000021","Aged 65+",23192
"W06000022","Aged 0 to 15",31938
"W06000022","Aged 16 to 64",97990
"W06000022","Aged 65+",26845
"W06000023","Aged 0 to 15",20660
"W06000023","Aged 16 to 64",74761
"W06000023","Aged 65+",36135
"W06000024","Aged 0 to 15",11245
"W06000024","Aged 16 to 64",36829
"W06000024","Aged 65+",11181
"S12000005","Aged 0 to 15",8891
"S12000005","Aged 16 to 64",32372
"S12000005","Aged 65+",10397
"S12000006","Aged 0 to 15",22684
"S12000006","Aged 16 to 64",85665
"S12000006","Aged 65+",38461
"S12000008","Aged 0 to 15",20783
"S12000008","Aged 16 to 64",75181
"S12000008","Aged 65+",24906
"S12000010","Aged 0 to 15",19997
"S12000010","Aged 16 to 64",66543
"S12000010","Aged 65+",21970
"S12000011","Aged 0 to 15",19008
"S12000011","Aged 16 to 64",56682
"S12000011","Aged 65+",19720
"S12000013","Aged 0 to 15",4174
"S12000013","Aged 16 to 64",15376
"S12000013","Aged 65+",6790
"S12000014","Aged 0 to 15",27720
"S12000014","Aged 16 to 64",101634
"S12000014","Aged 65+",30176
"S12000017","Aged 0 to 15",38446
"S12000017","Aged 16 to 64",143048
"S12000017","Aged 65+",53016
"S12000018","Aged 0 to 15",12435
"S12000018","Aged 16 to 64",49801
"S12000018","Aged 65+",16914
"S12000019","Aged 0 to 15",17674
"S12000019","Aged 16 to 64",58165
"S12000019","Aged 65+",17581
"S12000020","Aged 0 to 15",15662
"S12000020","Aged 16 to 64",58024
"S12000020","Aged 65+",20484
"S12000021","Aged 0 to 15",22142
"S12000021","Aged 16 to 64",81782
"S12000021","Aged 65+",30646
"S12000023","Aged 0 to 15",3533
"S12000023","Aged 16 to 64",13120
"S12000023","Aged 65+",5217
"S12000026","Aged 0 to 15",18781
"S12000026","Aged 16 to 64",68585
"S12000026","Aged 65+",29124
"S12000027","Aged 0 to 15",4296
"S12000027","Aged 16 to 64",13889
"S12000027","Aged 65+",4725
"S12000028","Aged 0 to 15",17502
"S12000028","Aged 16 to 64",65846
"S12000028","Aged 65+",28662
"S12000029","Aged 0 to 15",55416
"S12000029","Aged 16 to 64",204445
"S12000029","Aged 65+",63259
"S12000030","Aged 0 to 15",15256
"S12000030","Aged 16 to 64",58570
"S12000030","Aged 65+",18274
"S12000033","Aged 0 to 15",34406
"S12000033","Aged 16 to 64",151882
"S12000033","Aged 65+",36472
"S12000034","Aged 0 to 15",48737
"S12000034","Aged 16 to 64",161473
"S12000034","Aged 65+",51690
"S12000035","Aged 0 to 15",12956
"S12000035","Aged 16 to 64",51902
"S12000035","Aged 65+",22502
"S12000036","Aged 0 to 15",76513
"S12000036","Aged 16 to 64",352331
"S12000036","Aged 65+",79436
"S12000038","Aged 0 to 15",29943
"S12000038","Aged 16 to 64",116572
"S12000038","Aged 65+",34525
"S12000039","Aged 0 to 15",15497
"S12000039","Aged 16 to 64",57040
"S12000039","Aged 65+",17023
"S12000040","Aged 0 to 15",34243
"S12000040","Aged 16 to 64",115320
"S12000040","Aged 65+",30177
"S12000041","Aged 0 to 15",18929
"S12000041","Aged 16 to 64",68866
"S12000041","Aged 65+",27735
"S12000042","Aged 0 to 15",24122
"S12000042","Aged 16 to 64",97799
"S12000042","Aged 65+",26369
"S12000045","Aged 0 to 15",18995
"S12000045","Aged 16 to 64",64896
"S12000045","Aged 65+",24979
"S12000047","Aged 0 to 15",63242
"S12000047","Aged 16 to 64",230339
"S12000047","Aged 65+",77039
"S12000048","Aged 0 to 15",24035
"S12000048","Aged 16 to 64",89973
"S12000048","Aged 65+",35732
"S12000049","Aged 0 to 15",98449
"S12000049","Aged 16 to 64",429345
"S12000049","Aged 65+",84696
"S12000050","Aged 0 to 15",62068
"S12000050","Aged 16 to 64",220634
"S12000050","Aged 65+",58868
"N09000001","Aged 0 to 15",29657
"N09000001","Aged 16 to 64",91086
"N09000001","Aged 65+",24409
"N09000002","Aged 0 to 15",48443
"N09000002","Aged 16 to 64",134700
"N09000002","Aged 65+",33926
"N09000003","Aged 0 to 15",67265
"N09000003","Aged 16 to 64",228035
"N09000003","Aged 65+",50091
"N09000004","Aged 0 to 15",27921
"N09000004","Aged 16 to 64",88233
"N09000004","Aged 65+",26622
"N09000005","Aged 0 to 15",32344
"N09000005","Aged 16 to 64",95674
"N09000005","Aged 65+",23218
"N09000006","Aged 0 to 15",24953
"N09000006","Aged 16 to 64",71373
"N09000006","Aged 65+",20471
"N09000007","Aged 0 to 15",29700
"N09000007","Aged 16 to 64",92282
"N09000007","Aged 65+",25485
"N09000008","Aged 0 to 15",26294
"N09000008","Aged 16 to 64",86093
"N09000008","Aged 65+",26679
"N09000009","Aged 0 to 15",34478
"N09000009","Aged 16 to 64",92961
"N09000009","Aged 65+",21791
"N09000010","Aged 0 to 15",40541
"N09000010","Aged 16 to 64",111877
"N09000010","Aged 65+",29110
"N09000011","Aged 0 to 15",30060
"N09000011","Aged 16 to 64",97603
"N09000011","Aged 65+",35144
